Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	br_lengths[92]	br_lengths[93]	br_lengths[94]	br_lengths[95]	br_lengths[96]	br_lengths[97]	br_lengths[98]	br_lengths[99]	br_lengths[100]	br_lengths[101]	br_lengths[102]	br_lengths[103]	br_lengths[104]	br_lengths[105]	br_lengths[106]	br_lengths[107]	br_lengths[108]	br_lengths[109]	br_lengths[110]	br_lengths[111]	br_lengths[112]	br_lengths[113]	br_lengths[114]	br_lengths[115]	br_lengths[116]	br_lengths[117]	br_lengths[118]	br_lengths[119]	br_lengths[120]	br_lengths[121]	br_lengths[122]	br_lengths[123]	br_lengths[124]	br_lengths[125]	br_lengths[126]	br_lengths[127]	br_lengths[128]	br_lengths[129]	br_lengths[130]	br_lengths[131]	br_lengths[132]	br_lengths[133]	br_lengths[134]	br_lengths[135]	br_lengths[136]	br_lengths[137]	br_lengths[138]	br_lengths[139]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	rel_br_lengths[92]	rel_br_lengths[93]	rel_br_lengths[94]	rel_br_lengths[95]	rel_br_lengths[96]	rel_br_lengths[97]	rel_br_lengths[98]	rel_br_lengths[99]	rel_br_lengths[100]	rel_br_lengths[101]	rel_br_lengths[102]	rel_br_lengths[103]	rel_br_lengths[104]	rel_br_lengths[105]	rel_br_lengths[106]	rel_br_lengths[107]	rel_br_lengths[108]	rel_br_lengths[109]	rel_br_lengths[110]	rel_br_lengths[111]	rel_br_lengths[112]	rel_br_lengths[113]	rel_br_lengths[114]	rel_br_lengths[115]	rel_br_lengths[116]	rel_br_lengths[117]	rel_br_lengths[118]	rel_br_lengths[119]	rel_br_lengths[120]	rel_br_lengths[121]	rel_br_lengths[122]	rel_br_lengths[123]	rel_br_lengths[124]	rel_br_lengths[125]	rel_br_lengths[126]	rel_br_lengths[127]	rel_br_lengths[128]	rel_br_lengths[129]	rel_br_lengths[130]	rel_br_lengths[131]	rel_br_lengths[132]	rel_br_lengths[133]	rel_br_lengths[134]	rel_br_lengths[135]	rel_br_lengths[136]	rel_br_lengths[137]	rel_br_lengths[138]	rel_br_lengths[139]	tree_length
0	-611.624	-882.8948	271.2707	0.00827039	0.00551691	0.0240578	0.00621766	0.00864608	0.0112387	0.00966811	0.000159125	0.00117964	0.0113156	0.000944643	0.00673384	0.00199169	0.000729537	0.00230546	0.00864672	0.00650451	0.0107314	0.00249533	0.00236816	0.00173095	0.00398112	0.00145248	0.00552237	0.00339584	0.00915112	0.00209557	0.0243665	0.00784981	0.00144021	0.000180273	0.000815277	0.00387897	0.00391534	0.00330179	0.00194991	0.00971113	0.0261382	0.0142255	0.01014	0.00205218	0.000735457	0.00134471	0.0104024	0.00300693	0.00147156	0.00342908	0.00296379	0.000417998	0.00755307	0.00724877	0.00332387	0.00175441	0.00240632	0.00729983	0.00363487	0.0015376	0.00350102	0.009161	0.00180121	0.00824583	0.0132922	0.00471776	0.00831039	0.00592803	0.00838447	0.00131378	0.000233911	0.00539348	0.00463163	0.0023381	0.00879921	0.00571057	0.0173871	0.00470898	0.00646203	0.00146813	0.00482717	0.00159745	0.00242865	0.00754338	0.00066248	0.00195954	0.00353638	0.00348836	0.000474925	0.00230432	0.0168262	0.00918548	0.00205318	0.00478904	0.0105607	0.00518688	0.0155103	0.011484	0.0248291	0.0158389	0.00549202	0.0095121	0.00494152	0.016563	0.0244743	0.00336808	0.0102428	0.0128565	0.000828474	0.0223864	0.000951027	0.00385061	0.00404012	0.0037459	0.0106957	0.00372718	0.00287868	0.00224552	0.00521763	0.00112164	0.00789704	0.017542	0.00685956	0.00473853	0.00426257	0.00734558	0.0122107	0.000124471	0.00777296	0.00334666	0.00390662	0.00121481	0.00290543	0.00481305	0.00801948	0.00374703	0.00379622	0.000470983	0.00711281	0.00478725	0.00289654	0.000494682	0.42836	1.28582	0.0592841	0.252092	0.650575	1.5371	3.96681	16.8679	2.042969	0.1665709	0.00964111	0.00643127	0.0280451	0.00724817	0.0100791	0.0131013	0.0112705	0.000185498	0.00137515	0.013191	0.00110121	0.00784989	0.00232179	0.000850449	0.00268756	0.0100798	0.00758256	0.01251	0.0029089	0.00276065	0.00201784	0.00464094	0.00169322	0.00643764	0.00395866	0.0106678	0.00244288	0.028405	0.00915081	0.00167891	0.000210151	0.0009504	0.00452186	0.00456426	0.00384902	0.00227309	0.0113206	0.0304703	0.0165832	0.0118206	0.0023923	0.00085735	0.00156758	0.0121264	0.00350529	0.00171545	0.0039974	0.003455	0.000487276	0.0088049	0.00845017	0.00387475	0.00204518	0.00280513	0.00850968	0.0042373	0.00179244	0.00408127	0.0106793	0.00209974	0.00961247	0.0154953	0.00549967	0.00968773	0.00691053	0.0097741	0.00153152	0.000272679	0.00628738	0.00539926	0.00272561	0.0102576	0.00665702	0.0202688	0.00548943	0.00753304	0.00171145	0.00562721	0.00186221	0.00283117	0.0087936	0.000772278	0.00228431	0.00412249	0.00406652	0.000553638	0.00268623	0.019615	0.0107079	0.00239347	0.00558276	0.012311	0.00604654	0.018081	0.0133873	0.0289442	0.018464	0.00640225	0.0110886	0.00576051	0.0193081	0.0285306	0.00392629	0.0119404	0.0149873	0.000965784	0.0260967	0.00110865	0.0044888	0.00470972	0.00436673	0.0124684	0.00434491	0.00335578	0.00261769	0.00608239	0.00130754	0.00920588	0.0204493	0.00799644	0.00552388	0.00496904	0.00856302	0.0142345	0.000145101	0.00906123	0.00390132	0.00455409	0.00141615	0.00338697	0.00561076	0.00934861	0.00436805	0.00442539	0.000549043	0.00829167	0.00558067	0.00337661	0.000576669	0.857826
36	-627.097	-898.5632	271.4662	0.0149744	0.00358031	0.0154591	0.0110644	0.0187806	0.00557548	0.0126543	0.000835469	0.000898604	0.00378516	0.00491465	0.012669	0.00666788	0.00571733	0.00584648	0.0155236	0.0138122	0.0328802	0.00205364	0.0102479	0.014894	0.00674384	0.00363297	0.0233993	0.00740207	0.0121947	0.00129918	0.0147832	0.0113252	0.000466027	0.000216186	0.0223765	0.00829612	0.0283942	0.0170957	0.00189088	0.0238374	0.0187073	0.0133882	0.00537798	0.00112288	0.0056455	0.0026808	0.0122537	0.011093	0.00421421	0.0131959	0.0338435	0.0030168	0.0034388	0.0161445	0.00313947	0.00301063	0.00698263	0.0247854	0.00281887	0.00850287	0.00779698	0.0184198	0.00486264	0.00469093	0.0323847	0.00483828	0.00335152	0.00545878	0.000224031	0.0172884	0.0119507	0.000634112	0.00279912	0.00199047	0.0307453	0.00534757	0.0214931	0.00892365	0.0087867	0.0022557	0.0132518	0.00410194	0.00304828	0.00349419	0.000735979	0.00425467	0.00874158	0.0062348	0.00533214	0.0213654	0.00506275	0.000775824	0.00400441	0.00101126	0.0072601	0.00823324	0.032772	0.0113369	0.0125488	0.0253682	0.00648483	0.00866386	0.00432794	0.0190958	0.0229525	0.00312283	0.0202806	0.00256988	0.00540867	0.0306068	0.00144048	0.00714591	0.00816375	0.0145079	0.00791189	0.0115226	0.00675277	0.0147212	0.00626053	0.00154258	0.0137582	0.00842522	0.0246236	0.00113184	0.0220083	0.00273518	0.013402	0.00193692	0.00154457	0.030195	0.0132407	0.00300204	0.0187599	0.0133121	0.000543577	0.014734	0.00458462	0.00596968	0.00348013	0.00789972	0.0157476	0.00129453	0.142084	1.42896	0.0886233	0.306702	0.691616	1.44589	3.26049	11.2837	1.752256	0.04971602	0.0107843	0.00257847	0.0111333	0.00796834	0.0135254	0.00401535	0.00911335	0.000601689	0.000647157	0.002726	0.00353943	0.00912399	0.00480208	0.00411751	0.00421052	0.0111798	0.00994724	0.0236797	0.00147899	0.00738032	0.0107264	0.00485678	0.00261639	0.0168517	0.00533083	0.00878239	0.000935642	0.0106466	0.00815617	0.000335623	0.000155693	0.0161151	0.00597471	0.0204489	0.012312	0.00136178	0.0171672	0.0134727	0.00964195	0.00387312	0.000808678	0.00406578	0.00193066	0.00882485	0.00798899	0.00303499	0.00950342	0.0243734	0.00217264	0.00247656	0.011627	0.00226099	0.0021682	0.00502876	0.01785	0.0020301	0.0061236	0.00561523	0.0132656	0.00350198	0.00337832	0.0233229	0.00348443	0.0024137	0.00393131	0.000161343	0.0124508	0.00860669	0.000456675	0.00201587	0.00143349	0.0221422	0.00385122	0.0154789	0.00642664	0.00632801	0.00162451	0.0095437	0.00295413	0.00219531	0.00251645	0.000530038	0.00306413	0.00629552	0.00449018	0.00384011	0.0153869	0.0036461	0.000558733	0.0028839	0.00072829	0.00522858	0.00592942	0.0236017	0.00816459	0.0090374	0.0182697	0.00467025	0.00623954	0.0031169	0.0137524	0.0165299	0.002249	0.0146057	0.00185078	0.00389522	0.0220425	0.00103741	0.00514635	0.00587937	0.0104483	0.00569799	0.00829835	0.00486321	0.010602	0.00450871	0.00111094	0.0099084	0.00606768	0.0177335	0.000815131	0.0158499	0.00196982	0.00965186	0.00139493	0.00111237	0.0217459	0.00953571	0.00216201	0.0135105	0.00958715	0.000391474	0.0106111	0.00330175	0.00429925	0.00250632	0.00568922	0.0113411	0.000932295	1.388541
72	-612.9982	-883.4064	270.4081	0.0045793	0.0104938	0.00721927	0.031416	0.0121376	0.0185785	0.0365109	0.000334295	0.0135223	0.0233552	0.00562612	0.0160586	0.0117652	0.0129892	0.00708353	0.0185827	0.0108833	0.00746172	0.0149284	0.0478471	0.0156699	0.0431333	0.0047073	0.0228095	0.00523051	0.0478672	0.00154358	0.0210844	0.00548219	0.000346539	0.0134377	0.00535888	0.0376222	0.0112116	0.0162196	0.00121822	0.0333125	0.0285199	0.0253193	0.0406603	0.00340994	0.00259171	0.00472587	0.0294411	0.0147514	0.00627889	0.0121111	0.0318807	0.0126677	0.0194832	0.0259984	0.00104443	0.00935348	0.0269062	0.0120685	0.00904601	0.00430026	0.0128427	0.00491537	0.00382108	0.000245858	0.0470844	0.0402536	0.0474176	0.00886624	0.00619332	0.0226338	0.00364782	0.00281688	0.0052643	0.00225	0.0536605	0.000653311	0.0242844	0.0219853	0.0165745	0.0221131	0.00566387	0.00721742	0.0214246	0.015591	0.0265685	0.00344311	0.00493466	0.0150202	0.00781365	0.0188217	0.00434323	0.00146135	0.00513189	0.00917168	0.00448324	0.0484346	0.0276349	0.0321205	0.00167453	0.0319248	0.0169193	0.00952122	0.023837	0.0124356	0.0326328	0.033878	0.0366578	0.00860518	0.014896	0.0352092	0.00733459	0.0162087	0.0169886	0.0216656	0.0113669	0.00421853	0.00472265	0.0221848	0.0115844	0.00167342	0.0382505	0.00888418	0.0434194	0.00421886	0.0414481	0.025827	0.025657	0.00113021	0.00393464	0.0401531	0.00584043	0.00418961	0.0188014	0.00314632	0.000455012	0.0341098	0.00508005	0.0178726	0.0102311	0.0105401	0.0344206	0.00575153	0.243067	1.37847	0.15842	0.407141	0.755523	1.32359	2.45615	6.31234	1.332259	0.08816584	0.00200452	0.0045935	0.00316012	0.0137519	0.00531306	0.00813244	0.0159821	0.000146332	0.00591916	0.0102234	0.00246274	0.00702941	0.00515005	0.00568582	0.0031007	0.00813429	0.00476397	0.00326625	0.00653466	0.0209443	0.00685924	0.0188809	0.00206054	0.00998449	0.00228957	0.0209531	0.000675679	0.00922935	0.00239974	0.000151692	0.00588215	0.00234576	0.0164685	0.00490771	0.00709988	0.000533254	0.014582	0.0124841	0.0110831	0.0177984	0.00149264	0.00113448	0.00206868	0.0128874	0.0064572	0.00274849	0.00530143	0.0139553	0.00554508	0.00852848	0.0113804	0.000457182	0.00409434	0.0117778	0.00528279	0.00395975	0.00188237	0.0056217	0.00215162	0.00167262	0.00010762	0.0206104	0.0176204	0.0207563	0.00388105	0.00271103	0.00990757	0.00159677	0.00123305	0.00230436	0.0009849	0.023489	0.000285976	0.0106301	0.00962374	0.00725523	0.00967966	0.00247927	0.00315931	0.00937827	0.00682471	0.01163	0.00150717	0.00216007	0.00657485	0.0034203	0.00823889	0.00190118	0.000639682	0.0022464	0.00401476	0.00196247	0.0212015	0.0120968	0.0140602	0.000733	0.0139746	0.00740617	0.00416776	0.0104343	0.0054435	0.0142845	0.0148296	0.0160464	0.00376678	0.00652047	0.0154123	0.0032106	0.0070951	0.00743648	0.00948376	0.00497567	0.0018466	0.00206727	0.00971103	0.00507087	0.000732511	0.0167436	0.00388891	0.0190062	0.00184674	0.0181433	0.0113054	0.0112309	0.000494733	0.00172233	0.0175764	0.00255656	0.00183393	0.00823	0.00137725	0.000199174	0.014931	0.00222371	0.00782344	0.0044785	0.00461377	0.0150671	0.00251764	2.284492
108	-625.0425	-896.7935	271.751	0.0265704	0.00178259	0.0297832	0.0153339	0.0142853	0.000148891	0.00247993	0.000880523	0.000426549	0.00301269	0.00643685	0.00711564	0.00101844	0.00169275	0.019418	0.000521573	0.00830349	0.00341494	0.00256348	0.0129935	0.0024521	0.00293805	0.00348744	0.0101205	0.00231652	0.0081156	0.0145234	0.0213378	0.00473524	0.00396303	0.00229282	0.00206209	0.0150774	4.71269e-05	0.000908172	0.00680326	0.0275039	0.0210286	0.00687233	0.0167311	0.00220614	0.0170719	0.00384166	0.00862055	0.00152134	0.00164409	0.00208582	0.00950712	0.00550451	0.0165771	0.0152759	3.98197e-05	0.0114496	0.00575568	0.0162889	0.00776766	0.00099742	0.00152971	0.00806998	0.00394751	0.000816131	0.0174058	0.0162429	0.0139766	0.00296001	0.00554637	0.00847686	0.00318365	0.0101476	0.00107043	0.00650027	0.0137579	0.000274641	0.00271231	0.00533426	0.00186653	0.00355854	0.00423338	0.0135837	0.00512031	0.000180161	0.00436914	0.00497382	0.0246813	0.0152482	0.000625911	0.0120912	0.00361529	0.00232906	9.51883e-05	0.00963141	0.00350198	0.00959048	0.0015192	0.0203421	0.00917477	0.00412774	0.0016022	0.000570261	0.00230593	0.00762404	0.00483688	0.00664249	0.00832218	0.00218526	0.00329414	0.0201193	0.00993252	0.00572032	0.00481302	0.0326953	0.00306021	0.000411203	0.0149143	0.00174864	0.00378723	0.00378622	0.00676673	0.0194854	0.0023409	0.00413376	0.00995387	0.000374484	0.00270154	0.000937664	0.00348778	0.000615118	0.00514935	0.00748203	0.0196811	0.00305649	0.00748303	0.00549425	0.0142738	0.00587855	0.00637901	0.01396	0.0159507	0.00898421	0.135246	1.43238	0.0731306	0.279266	0.671688	1.48879	3.58081	13.6742	1.891193	0.04721034	0.0256221	0.00171897	0.0287203	0.0147867	0.0137755	0.000143578	0.00239142	0.000849099	0.000411327	0.00290518	0.00620713	0.0068617	0.000982095	0.00163234	0.018725	0.000502959	0.00800716	0.00329307	0.00247199	0.0125298	0.00236459	0.00283319	0.00336298	0.00975935	0.00223385	0.00782597	0.0140051	0.0205763	0.00456625	0.0038216	0.002211	0.0019885	0.0145393	4.5445e-05	0.000875761	0.00656047	0.0265223	0.0202781	0.00662707	0.016134	0.0021274	0.0164627	0.00370456	0.0083129	0.00146705	0.00158541	0.00201138	0.00916784	0.00530806	0.0159855	0.0147307	3.83987e-05	0.011041	0.00555027	0.0157076	0.00749045	0.000961824	0.00147512	0.00778198	0.00380663	0.000787006	0.0167846	0.0156633	0.0134778	0.00285437	0.00534843	0.00817434	0.00307003	0.00978544	0.00103223	0.00626829	0.0132669	0.000264839	0.00261552	0.00514389	0.00179992	0.00343155	0.0040823	0.013099	0.00493758	0.000173731	0.00421322	0.00479632	0.0238005	0.014704	0.000603574	0.0116597	0.00348627	0.00224594	9.17912e-05	0.00928769	0.003377	0.00924822	0.00146498	0.0196162	0.00884735	0.00398043	0.00154502	0.00054991	0.00222363	0.00735196	0.00466426	0.00640543	0.00802518	0.00210727	0.00317658	0.0194013	0.00957805	0.00551618	0.00464126	0.0315284	0.00295099	0.000396528	0.0143821	0.00168624	0.00365208	0.0036511	0.00652524	0.01879	0.00225735	0.00398623	0.00959864	0.000361119	0.00260513	0.000904201	0.00336331	0.000593166	0.00496558	0.00721501	0.0189787	0.00294741	0.00721598	0.00529817	0.0137644	0.00566876	0.00615135	0.0134618	0.0153815	0.00866358	1.037008
144	-629.5577	-901.1659	271.6082	0.00342524	0.00176607	0.00688885	0.0130497	0.00857855	0.000945818	0.00725457	0.000346194	0.00529716	0.0129827	0.00709422	0.0124011	0.00430472	0.00177262	0.00369572	0.000387044	0.00712527	0.00582142	0.00828238	0.00391637	0.00129536	0.0118504	0.000510236	0.00499441	0.00525312	0.00535187	0.0030021	0.00366343	0.00103876	0.00291914	0.00220113	0.000972827	0.0105179	0.00102922	0.00609136	0.00318954	0.0171037	0.00983409	0.00578668	0.0171201	0.000573334	0.00541787	0.00713217	0.00536322	0.00494271	0.00120544	0.00265349	0.0105294	0.0119386	0.0173834	0.000785108	0.000262986	0.00137629	0.00530943	0.00951108	0.00242536	0.00150278	6.01831e-05	0.00312146	0.00210807	0.00305654	0.00707643	0.00674825	0.00127655	0.00345742	0.00770293	0.000545969	0.00349434	0.00355912	0.000571876	0.00422209	0.0076345	0.00513659	0.00036426	0.00735944	0.00449887	0.0107557	0.00244194	0.00282926	0.000526408	0.00279371	0.00406367	0.000364589	0.013777	0.00199341	0.00229924	0.00478623	0.0016074	0.000344005	0.000507049	0.00745371	0.0175366	0.00736403	0.00291416	0.0108695	0.00206072	0.000777766	0.00544175	0.000622213	0.00202734	0.00321034	0.000563094	0.00719696	0.00127168	0.00135422	0.00166804	0.012082	0.00213096	0.00230896	0.00747317	0.00976551	0.00169876	0.00129348	0.00827644	0.00121588	0.00248773	0.00298198	0.00118848	0.00218794	0.00169557	0.00103955	0.0061858	0.000463237	0.000174367	0.00791192	0.00237187	0.00370152	0.00279082	0.00111877	0.0118188	0.00205953	0.00168954	0.000628124	0.00471779	0.00125142	0.00472246	0.00407273	0.00957867	0.000164987	0.175873	1.41206	0.0431418	0.215892	0.619861	1.61327	4.63195	23.1794	2.272795	0.06227515	0.00540226	0.00278543	0.010865	0.0205818	0.01353	0.00149173	0.0114418	0.000546014	0.00835463	0.0204761	0.0111889	0.0195589	0.00678936	0.00279576	0.00582886	0.000610442	0.0112379	0.00918148	0.0130629	0.00617685	0.00204302	0.0186903	0.000804739	0.00787714	0.00828516	0.00844092	0.00473488	0.00577792	0.00163832	0.00460403	0.00347161	0.00153433	0.0165887	0.00162327	0.00960724	0.0050305	0.0269757	0.0155102	0.0091267	0.0270016	0.000904257	0.00854501	0.0112488	0.00845882	0.00779559	0.00190121	0.00418505	0.0166069	0.0188294	0.027417	0.00123826	0.000414778	0.00217066	0.00837399	0.0150008	0.00382525	0.00237017	9.49202e-05	0.00492313	0.00332482	0.00482074	0.0111609	0.0106433	0.00201336	0.005453	0.012149	0.000861097	0.00551124	0.0056134	0.000901957	0.00665904	0.0120411	0.00810137	0.000574507	0.0116072	0.00709557	0.0169638	0.00385141	0.00446229	0.000830246	0.00440621	0.00640918	0.000575026	0.0217289	0.00314399	0.00362634	0.00754879	0.00253518	0.000542561	0.000799713	0.0117559	0.0276586	0.0116145	0.00459618	0.0171433	0.00325015	0.00122668	0.00858268	0.000981348	0.0031975	0.00506331	0.000888107	0.011351	0.00200568	0.00213586	0.00263082	0.0190556	0.00336092	0.00364167	0.0117866	0.0154021	0.00267927	0.00204006	0.0130535	0.00191767	0.00392362	0.00470315	0.00187446	0.0034508	0.00267423	0.00163957	0.00975618	0.000730613	0.000275011	0.0124786	0.00374088	0.00583801	0.00440165	0.00176451	0.0186405	0.00324827	0.00266473	0.000990671	0.00744086	0.00197372	0.00744821	0.00642347	0.0151074	0.000260215	0.634039
180	-616.0061	-887.4791	271.473	0.0220173	0.00423477	0.0100066	0.0239277	0.0135951	0.00873792	0.00442748	0.00522438	0.0198595	0.0368373	0.0043943	0.0192838	0.00111748	0.00672453	0.00931573	0.00266993	0.0158916	0.0120358	0.000922649	0.00553739	0.0021093	0.00298963	0.00414821	0.00639905	0.00178515	0.000993538	0.00797607	0.0183147	0.00376301	0.00467352	0.00460091	0.00135564	0.016711	0.00599597	0.0068615	0.00460222	0.013496	0.0374594	0.0185267	0.0075609	0.00193176	0.00743051	0.0079543	0.0168294	0.0186516	0.00411828	0.00585055	0.0250152	0.0089607	0.0168719	0.0168697	0.00036363	0.00766717	0.0176	0.0103996	0.00225225	0.00821063	0.00780628	0.00128595	0.0082791	0.00469567	0.0278488	0.00853729	0.00112658	0.00527722	0.0112138	0.00449484	0.000733476	0.00947568	0.00500167	0.00387395	0.00816831	0.00807153	0.000568791	0.00567429	0.00197527	0.0141218	0.00384413	0.00823724	0.00319036	0.00408624	0.0210744	0.00770143	0.0240825	0.00183642	0.0149915	0.0121549	0.00630207	0.00331838	0.00122637	0.00237316	0.0120216	0.0211126	0.00520922	0.0321845	0.00163031	0.00179338	0.0154883	0.0119376	0.00189221	0.00142265	0.000702999	0.0100816	0.0070401	0.0135743	0.000457256	0.00403854	0.00153477	0.020313	0.00631463	0.0175221	0.00431854	0.00182939	0.0025134	0.0020912	0.0100857	0.00527818	0.00414436	0.000344978	0.0121644	0.0100622	0.0113906	0.00379276	0.0150828	0.0039456	0.00663825	0.000936853	0.00493063	0.0103686	0.0181131	0.00329184	0.00167039	0.00309281	0.0176198	0.000599812	0.0278128	4.183e-05	0.022465	0.00279391	0.238305	1.38085	0.0856386	0.30162	0.68802	1.45345	3.31543	11.677	1.777028	0.08628923	0.018041	0.00346998	0.00819944	0.0196064	0.0111399	0.00715987	0.00362788	0.00428086	0.0162729	0.0301846	0.0036007	0.0158012	0.000915663	0.0055101	0.00763333	0.00218775	0.0130216	0.00986219	0.000756021	0.00453735	0.00172837	0.00244971	0.00339905	0.0052434	0.00146276	0.000814107	0.00653561	0.0150071	0.00308342	0.00382949	0.00377	0.00111081	0.013693	0.00491311	0.00562233	0.00377107	0.0110586	0.0306943	0.0151808	0.00619542	0.00158289	0.00608857	0.00651777	0.0137901	0.0152832	0.00337453	0.00479395	0.0204975	0.00734241	0.0138249	0.0138231	0.000297959	0.00628249	0.0144215	0.00852148	0.0018455	0.00672781	0.00639649	0.00105371	0.00678391	0.00384764	0.0228194	0.00699547	0.000923125	0.00432416	0.00918859	0.00368308	0.000601012	0.00776439	0.00409838	0.00317432	0.00669313	0.00661383	0.000466069	0.00464953	0.00161854	0.0115714	0.00314989	0.00674961	0.00261419	0.00334828	0.0172684	0.00631057	0.0197333	0.00150476	0.0122841	0.00995976	0.00516393	0.00271909	0.00100489	0.00194457	0.00985052	0.0172997	0.00426845	0.0263721	0.00133588	0.0014695	0.0126911	0.0097817	0.00155048	0.00116572	0.000576039	0.00826086	0.00576867	0.0111228	0.000374676	0.00330919	0.00125759	0.0166445	0.00517422	0.0143576	0.00353862	0.001499	0.00205949	0.00171353	0.00826422	0.00432495	0.00339589	0.000282676	0.0099675	0.00824497	0.00933351	0.0031078	0.0123589	0.00323303	0.0054394	0.00076766	0.00404017	0.00849608	0.0148419	0.00269734	0.00136872	0.00253425	0.0144377	0.000491487	0.0227898	3.42756e-05	0.0184079	0.00228934	1.220402
