Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_neo	tree_length
0	-626.863	-895.1386	268.2755	1.076162	0.07042375	3.770329
6	-643.3419	-910.8879	267.546	1.155877	0.1127373	4.036265
12	-641.5351	-909.2941	267.759	1.227701	0.1643715	3.764473
18	-637.1397	-906.2321	269.0925	1.182626	0.1480587	3.041637
24	-634.9302	-903.131	268.2008	1.267442	0.1019706	3.62097
30	-636.9154	-907.1984	270.283	1.248964	0.08638298	2.421885
36	-624.1592	-892.7635	268.6043	1.134647	0.147954	3.359597
42	-617.353	-886.5835	269.2305	1.057294	0.1460003	3.038385
48	-622.2318	-891.9794	269.7476	1.199937	0.136126	2.659861
54	-621.5556	-891.2926	269.7369	1.378179	0.1471993	2.531327
60	-613.7143	-883.6708	269.9565	1.160971	0.09078745	2.667661
66	-615.5177	-884.3068	268.789	1.13218	0.1561179	3.235453
72	-625.8513	-895.6592	269.808	1.370143	0.1625246	2.458888
78	-623.4531	-893.6279	270.1748	1.282306	0.1832145	2.238936
84	-635.2693	-903.709	268.4397	1.070673	0.1331503	3.524704
90	-632.2208	-902.6061	270.3853	1.183894	0.124257	2.298325
96	-634.4695	-905.366	270.8965	1.425174	0.09614687	1.878507
102	-618.5598	-889.6186	271.0588	1.531921	0.07104482	1.771707
108	-637.9251	-909.0959	271.1708	1.600703	0.1037791	1.53713
114	-627.5673	-898.5002	270.9329	1.638067	0.1568849	1.53713
120	-633.7208	-904.6066	270.8858	1.498755	0.1568849	1.672537
126	-645.008	-915.9757	270.9677	1.532945	0.06878823	1.841507
132	-636.4231	-907.2007	270.7776	1.483989	0.07632607	1.979158
138	-628.9922	-898.7904	269.7982	1.212758	0.07632607	2.77317
144	-629.8298	-899.3261	269.4963	1.215674	0.1043062	2.879701
150	-620.6405	-891.1242	270.4837	1.328682	0.08465064	2.248415
156	-633.2316	-904.3252	271.0936	1.429013	0.05132684	1.885368
162	-634.1708	-902.9647	268.7938	1.27683	0.05789813	3.387938
